"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"ENE1BN-RJA - Física - Eletricidade";"4";"4";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"5";"4";"5";"Prova Objetiva";" - "
"ENE1BN-RJA - Física - Eletricidade";"6";"8";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"1";"4";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"2";"8";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"3";"5";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"4";"2";"8";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"5";"6";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"6";"9";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"7";"5";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Física - Eletricidade";"8";"6";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"1";"2";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"2";"6";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"3";"8";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"4";"1";"8";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"5";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"6";"5";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"7";"0";"9";"Prova Objetiva";" - "
"EPR1BN-RJA - Física - Eletricidade";"8";"7";"2";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"1";"2";"9";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"2";"7";"4";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"3";"8";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"4";"3";"8";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"5";"6";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"6";"11";"0";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"7";"4";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"8";"5";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"1";"4";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"2";"5";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"3";"2";"5";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"4";"0";"7";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"5";"5";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"6";"6";"1";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"1";"0";"11";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"2";"5";"6";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"3";"10";"1";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"4";"8";"3";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"7";"1";"10";"Prova Objetiva";" - "
"ENC1AN-BRA - Física Mecânica";"8";"3";"8";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"1";"0";"8";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"2";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"3";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"4";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"5";"4";"4";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"6";"0";"8";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"7";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"8";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"1";"4";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"2";"4";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"3";"5";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"4";"4";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"5";"1";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"6";"1";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"7";"0";"9";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"8";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"1";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"2";"4";"5";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"3";"5";"4";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"4";"6";"3";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"5";"6";"3";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"6";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"7";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRB - Cálculo Diferencial";"8";"4";"5";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"1";"4";"5";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"2";"3";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"3";"8";"1";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"4";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"5";"7";"2";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"6";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"7";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"8";"5";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"1";"6";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"2";"4";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"3";"2";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"4";"6";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"5";"6";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"6";"3";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"7";"0";"8";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"8";"5";"3";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"1";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"2";"3";"10";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"3";"1";"12";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"4";"8";"5";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"5";"10";"3";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"6";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"7";"1";"12";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"8";"5";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"1";"2";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"2";"4";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"3";"5";"7";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"4";"5";"7";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"5";"7";"5";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"6";"3";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"7";"2";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"8";"2";"10";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"1";"2";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"3";"2";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"4";"6";"4";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"5";"8";"2";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"6";"3";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"7";"0";"10";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"8";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"1";"6";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"2";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"3";"6";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"4";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"5";"8";"2";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"6";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"7";"1";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"8";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"1";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"2";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"3";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"4";"6";"4";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"5";"6";"4";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"6";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"7";"1";"9";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"8";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"1";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"2";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"3";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"4";"4";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"5";"5";"2";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"6";"0";"7";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"7";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"8";"3";"4";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"1";"3";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"2";"7";"5";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"3";"6";"6";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"4";"7";"5";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"5";"5";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"6";"2";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"7";"3";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"8";"3";"9";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"0";"9";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"6";"3";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"7";"2";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"6";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"0";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"5";"1";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"1";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"5";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"1";"7";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"5";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"5";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"0";"8";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"4";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"3";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"5";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"9";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"3";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"8";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"7";"5";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"0";"12";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"5";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"6";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"9";"3";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"10";"0";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"7";"3";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"1";"5";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"2";"2";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"3";"6";"0";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"4";"3";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"5";"0";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"6";"3";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"7";"2";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"8";"3";"3";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"1";"6";"7";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"2";"5";"8";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"3";"8";"5";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"4";"3";"10";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"5";"1";"12";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"6";"5";"8";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"7";"5";"8";"Prova Objetiva";" - "
"ENC1AN-BRA - Geometria Analítica e Álgebra Linear";"8";"7";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"1";"11";"2";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"2";"10";"3";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"3";"7";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"4";"9";"4";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"5";"11";"2";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"6";"11";"2";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"7";"12";"1";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"8";"5";"8";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"1";"5";"4";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"2";"7";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"3";"5";"4";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"4";"7";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"5";"5";"4";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"6";"2";"7";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"7";"6";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"8";"2";"7";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"1";"4";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"2";"6";"4";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"3";"2";"8";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"4";"5";"5";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"5";"9";"1";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"6";"2";"8";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"7";"7";"3";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"8";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"1";"3";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"2";"9";"1";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"3";"5";"5";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"4";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"5";"6";"4";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"6";"4";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"7";"8";"2";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"1";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"2";"10";"1";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"3";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"4";"8";"3";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"5";"8";"3";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"7";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"8";"5";"6";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"1";"2";"6";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"2";"0";"8";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"3";"2";"6";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"4";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"5";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"6";"4";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"7";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"8";"3";"5";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"1";"1";"11";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"2";"0";"12";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"3";"2";"10";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"4";"6";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"5";"3";"9";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"6";"9";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"7";"6";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"8";"5";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"1";"1";"9";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"2";"0";"10";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"3";"3";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"4";"3";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"5";"1";"9";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"6";"7";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"7";"4";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"8";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"1";"2";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"2";"0";"11";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"3";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"4";"4";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"5";"7";"4";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"6";"5";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"7";"3";"8";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"8";"5";"6";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"1";"4";"8";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"2";"0";"12";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"3";"3";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"4";"7";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"5";"1";"11";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"6";"8";"4";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"7";"4";"8";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"8";"5";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"1";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"2";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"4";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"5";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"6";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"7";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"8";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"1";"3";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"2";"0";"13";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"3";"4";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"4";"5";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"5";"2";"11";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"6";"6";"7";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"7";"4";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"8";"6";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"1";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"2";"0";"12";"Prova Objetiva";" - "
