"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"6";"5";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"7";"2";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Algorítimos e Lógica de Programação ";"8";"4";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"1";"3";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"2";"8";"4";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"3";"10";"2";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"4";"6";"6";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"5";"2";"10";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"6";"5";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"7";"1";"11";"Prova Objetiva";" - "
"EGM1AN-RJD - Algorítimos e Lógica de Programação";"8";"4";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"1";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"2";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"3";"7";"3";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"6";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"7";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Algorítimos e Lógica de Programação";"8";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"1";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"2";"7";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"3";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"4";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"5";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"6";"7";"3";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"7";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Algorítimos e Lógica de Programação";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"1";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"2";"8";"3";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"4";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"5";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"7";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Algorítimos e Lógica de Programação";"8";"5";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"1";"1";"10";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"2";"5";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"3";"9";"2";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"4";"5";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"5";"6";"5";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"6";"3";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"7";"4";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Algorítimos e Lógica de Programação ";"8";"4";"7";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"1";"1";"7";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"2";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"3";"5";"3";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"4";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"5";"5";"3";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"6";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"7";"2";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Algorítimos e Lógica de Programação";"8";"2";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"1";"3";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"2";"6";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"3";"11";"2";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"4";"2";"11";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"5";"5";"8";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"6";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"7";"3";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Algorítimos e Lógica de Programação";"8";"5";"8";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"1";"2";"10";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"2";"5";"7";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"3";"10";"2";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"4";"2";"10";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"5";"1";"11";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"6";"1";"11";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"7";"1";"11";"Prova Objetiva";" - "
"EPR1AN-RJA - Algorítimos e Lógica de Programação";"8";"2";"10";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"1";"0";"6";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"2";"1";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"3";"4";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"4";"1";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"5";"2";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"6";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"7";"4";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Algoritmos e Técnicas de Programação";"8";"3";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"1";"3";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"2";"3";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"3";"7";"2";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"4";"6";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"5";"6";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"6";"3";"6";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"7";"7";"2";"Prova Objetiva";" - "
"ENC1BM-RJA - Algoritmos e Técnicas de Programação";"8";"3";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"1";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"2";"8";"0";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"3";"7";"1";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"4";"5";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"5";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"6";"5";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"7";"4";"4";"Prova Objetiva";" - "
"EGM1AN-BRA - Algorítimos e Lógica de Programação";"8";"6";"2";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"1";"2";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"2";"7";"2";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"3";"8";"1";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"4";"5";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"5";"1";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"6";"5";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"7";"5";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Algorítimos e Lógica de Programação";"8";"5";"4";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"1";"7";"5";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"2";"10";"2";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"3";"4";"8";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"4";"5";"7";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"5";"2";"10";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"6";"2";"10";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"7";"4";"8";"Prova Objetiva";" - "
"ENC1AN-BRB - Algorítimos e Lógica de Programação";"8";"3";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"1";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"2";"6";"3";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"3";"6";"3";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"4";"3";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"5";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"6";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"7";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Algorítimos e Lógica de Programação";"8";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"1";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"2";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"3";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"4";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"5";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"6";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"7";"9";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Química Geral e Inorgânica";"8";"4";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"1";"4";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"2";"9";"3";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"3";"6";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"4";"6";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"5";"5";"7";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"6";"6";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"7";"7";"5";"Prova Objetiva";" - "
"EPR1AN-BRA - Algorítimos e Lógica de Programação";"8";"4";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"1";"3";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"2";"4";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"3";"9";"5";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"4";"3";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"5";"3";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"6";"5";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"7";"2";"12";"Prova Objetiva";" - "
"EGM1AN-LVA - Algorítimos e Lógica de Programação";"8";"8";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"1";"2";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"3";"7";"3";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"4";"1";"9";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"5";"1";"9";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"6";"3";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Algorítimos e Lógica de Programação";"8";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"1";"4";"8";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"2";"6";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"3";"6";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"4";"1";"11";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"5";"4";"8";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"6";"6";"6";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"7";"3";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Algorítimos e Lógica de Programação";"8";"2";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"1";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"2";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"3";"7";"3";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"4";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"5";"5";"5";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"6";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"7";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Algorítimos e Lógica de Programação";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"1";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"2";"4";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"3";"5";"2";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"4";"1";"6";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"5";"0";"7";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"6";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"7";"1";"6";"Prova Objetiva";" - "
"ENC1AN-LVC - Algorítimos e Lógica de Programação";"8";"2";"5";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"1";"1";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"2";"2";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"3";"9";"3";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"4";"3";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"5";"1";"11";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"6";"3";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"7";"3";"9";"Prova Objetiva";" - "
"EPR1AN-LVA - Algorítimos e Lógica de Programação";"8";"4";"8";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"1";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"2";"4";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"3";"5";"2";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"4";"3";"4";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"5";"1";"6";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"6";"2";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"7";"2";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Algoritmos e Técnicas de Programação Teórica";"8";"2";"5";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"1";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"2";"7";"1";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"3";"6";"2";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"4";"4";"4";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"5";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"6";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"7";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA - Algoritmos e Técnicas de Programação";"8";"2";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"1";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"2";"4";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"3";"3";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"4";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"5";"2";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"6";"5";"0";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"7";"1";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Algoritmos e Técnicas de Programação";"8";"4";"1";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"1";"1";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"2";"4";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"3";"6";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"4";"1";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"5";"2";"6";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"6";"3";"5";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"7";"1";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Algoritmos e Técnicas de Programação";"8";"2";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"1";"2";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"2";"6";"2";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"3";"7";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"4";"7";"1";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"5";"6";"2";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"6";"4";"4";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"7";"2";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"8";"5";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"1";"3";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"2";"5";"0";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"3";"4";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"4";"4";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"5";"1";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"6";"4";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"7";"2";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"8";"2";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"1";"3";"14";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"2";"13";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"3";"13";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"4";"11";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"5";"5";"12";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"6";"5";"12";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"7";"8";"9";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"8";"7";"10";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"1";"2";"10";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"2";"9";"3";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"3";"8";"4";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"4";"3";"9";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"5";"6";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"6";"5";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"7";"2";"10";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"8";"5";"7";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"1";"4";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"2";"6";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"3";"5";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"4";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"5";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"6";"3";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"7";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"8";"4";"2";"Prova Objetiva";" - "
