"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"EGM1BN-BRA - Física - Eletricidade";"3";"4";"8";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"4";"5";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"5";"11";"1";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"6";"7";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"7";"3";"9";"Prova Objetiva";" - "
"EGM1BN-BRA - Física - Eletricidade";"8";"4";"8";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"1";"5";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"2";"1";"5";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"3";"1";"5";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"4";"2";"4";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"5";"6";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"6";"6";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"7";"0";"6";"Prova Objetiva";" - "
"ENC1BN-BRA - Física - Eletricidade";"8";"6";"0";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"1";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"2";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"3";"5";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"4";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"5";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"6";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"7";"0";"8";"Prova Objetiva";" - "
"EGM1AN-BRA - Cálculo Diferencial";"8";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"1";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"2";"2";"6";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"3";"3";"5";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"4";"0";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"5";"4";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"6";"1";"7";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"7";"0";"8";"Prova Objetiva";" - "
"EGM1AN-BRB - Cálculo Diferencial";"8";"4";"4";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"1";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"2";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"3";"3";"6";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"4";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"5";"2";"7";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"6";"0";"9";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"7";"1";"8";"Prova Objetiva";" - "
"ENC1AN-BRC - Cálculo Diferencial";"8";"4";"5";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"1";"2";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"2";"4";"4";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"3";"5";"3";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"4";"1";"7";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"5";"6";"2";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"6";"2";"6";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"7";"1";"7";"Prova Objetiva";" - "
"ENC1AN-BRD - Cálculo Diferencial";"8";"2";"6";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"1";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"2";"6";"7";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"3";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"4";"3";"10";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"5";"8";"5";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"6";"3";"10";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"7";"5";"8";"Prova Objetiva";" - "
"EPR1AN-BRA - Cálculo Diferencial";"8";"3";"10";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"1";"2";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"2";"6";"5";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"3";"5";"6";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"4";"0";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"5";"3";"8";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"6";"2";"9";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"7";"0";"11";"Prova Objetiva";" - "
"EGM1AN-LVA - Cálculo Diferencial ";"8";"2";"9";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"1";"5";"8";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"2";"4";"9";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"3";"6";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"4";"1";"12";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"5";"9";"4";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"6";"6";"7";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"7";"1";"12";"Prova Objetiva";" - "
"EGM1AN-LVB - Cálculo Diferencial";"8";"1";"12";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"1";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"2";"6";"5";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"3";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"4";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"5";"7";"4";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"6";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"7";"2";"9";"Prova Objetiva";" - "
"ENC1AN-LVA - Cálculo Diferencial ";"8";"4";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"1";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"2";"0";"10";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"3";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"4";"1";"9";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"6";"4";"6";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"7";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVB - Cálculo Diferencial";"8";"2";"8";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"1";"3";"4";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"2";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"3";"4";"3";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"4";"1";"6";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"5";"6";"1";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"6";"2";"5";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"7";"1";"6";"Prova Objetiva";" - "
"ENC1AN-LVC - Cálculo Diferencial";"8";"1";"6";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"1";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"2";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"3";"3";"8";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"4";"1";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"5";"4";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"6";"4";"7";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"7";"1";"10";"Prova Objetiva";" - "
"EPR1AN-LVA - Cálculo Diferencial";"8";"7";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"6";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"2";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"5";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"4";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"7";"3";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"2";"8";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"3";"7";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"4";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"6";"1";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"1";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"2";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"4";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"5";"2";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"0";"7";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"1";"6";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"2";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"8";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"0";"10";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"4";"9";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"7";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"3";"10";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"13";"0";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"11";"2";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"0";"13";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"6";"7";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"7";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"1";"8";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"7";"2";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"7";"2";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"0";"9";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"1";"8";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"6";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"9";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"9";"1";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"7";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"1";"3";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"2";"3";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"3";"2";"4";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"4";"5";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"5";"5";"1";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"6";"0";"6";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"7";"3";"3";"Prova Objetiva";" - "
"ENC1AN-RJE - Geometria Analítica e Álgebra Linear";"8";"4";"2";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"1";"8";"5";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"2";"6";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"3";"8";"5";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"4";"8";"5";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"5";"4";"9";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"6";"5";"8";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"7";"6";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Quimica Geral";"8";"6";"7";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"1";"9";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"2";"4";"7";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"3";"6";"5";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"4";"8";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"5";"2";"9";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"6";"4";"7";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"ECA1AM-RJB - Quimica Geral";"8";"8";"3";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"1";"5";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"2";"5";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"3";"4";"7";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"4";"3";"8";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"5";"2";"9";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"6";"1";"10";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"EGM1AM-RJA -  Quimica Geral";"8";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"1";"6";"3";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"2";"6";"3";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"3";"3";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"4";"7";"2";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"5";"3";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"6";"4";"5";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"7";"2";"7";"Prova Objetiva";" - "
"ENC1AM-RJA - Quimica Geral";"8";"4";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"1";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"2";"5";"6";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"3";"3";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"4";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"6";"8";"3";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"7";"3";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Quimica Geral";"8";"4";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"1";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"2";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"3";"1";"6";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"4";"0";"7";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"5";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"6";"2";"5";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"7";"3";"4";"Prova Objetiva";" - "
"EAM1AN-RJA - Quimica Geral ";"8";"5";"2";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"1";"8";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"2";"4";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"3";"1";"10";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"4";"3";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"5";"3";"8";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"6";"0";"11";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"7";"5";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Quimica Geral";"8";"3";"8";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"1";"7";"2";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"2";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"3";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"4";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"5";"5";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"6";"2";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"7";"4";"5";"Prova Objetiva";" - "
"ECP1AN-RJA - Quimica Geral";"8";"2";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"1";"10";"2";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"2";"3";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"3";"5";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"4";"5";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"5";"6";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"6";"1";"11";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"7";"3";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Quimica Geral";"8";"4";"8";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"1";"9";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"2";"3";"11";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"3";"5";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"4";"2";"12";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"5";"7";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"6";"2";"12";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"7";"5";"9";"Prova Objetiva";" - "
"EGM1AN-RJD - Quimica Geral";"8";"4";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"1";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"2";"4";"6";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"3";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"4";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"5";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"6";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"7";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Quimica Geral ";"8";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"1";"9";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"2";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"3";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"4";"4";"7";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"5";"10";"1";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"6";"2";"9";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"7";"7";"4";"Prova Objetiva";" - "
"ENC1AN-RJD - Quimica Geral";"8";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"1";"8";"4";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"2";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"3";"7";"5";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"4";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"5";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"6";"1";"11";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"7";"5";"7";"Prova Objetiva";" - "
"ENC1AN-RJG - Quimica Geral";"8";"3";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"1";"8";"2";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"2";"3";"7";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"3";"1";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"4";"4";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"5";"2";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"6";"1";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"7";"2";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Quimica Geral";"8";"4";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"1";"7";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"2";"4";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"3";"6";"3";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"4";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"5";"5";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"6";"5";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"7";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Quimica Geral";"8";"4";"5";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"1";"10";"3";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"2";"8";"5";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"3";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"4";"6";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"5";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"6";"3";"10";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"7";"7";"6";"Prova Objetiva";" - "
"ENQ1AN-RJA - Quimica Geral ";"8";"9";"4";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"1";"5";"6";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"2";"5";"6";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"3";"7";"4";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"4";"1";"10";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"5";"4";"7";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"6";"3";"8";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"7";"2";"9";"Prova Objetiva";" - "
"EPR1AN-RJA - Quimica Geral";"8";"3";"8";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"1";"10";"0";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"2";"6";"4";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"3";"7";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"4";"1";"9";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"5";"7";"3";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"6";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"7";"3";"7";"Prova Objetiva";" - "
"EGM1AN-BRA - Quimica Geral";"8";"6";"4";"Prova Objetiva";" - "
"EGM1AN-BRB - Quimica Geral";"1";"9";"1";"Prova Objetiva";" - "
